CONCISE NET LIST - 1  
GND                      C390_UP          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C391_UP          2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C392_UP          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C393_UP          2        CAP_AAI_0402-AAI-47000PF,10%,16V,X7R
GND                      C39_RES          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C39_VB           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C3_0V9           2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C3_48CTRL        2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C3_4V6           2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C3_5VEXT         2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C3_CANA          2        CAP_AAI_0603-AAI-1UF,10%,16V,X7R
GND                      C3_CANB          2        CAP_AAI_0603-AAI-1UF,10%,16V,X7R
GND                      C3_FCCU          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C3_IU            2        CAP_AAI_0402-AAI-4700PF,10%,50V,X7R
GND                      C3_IU1           2        CAP_AAI_0402-AAI-1000PF,10%,50V,X7R
GND                      C3_IV            2        CAP_AAI_0402-AAI-4700PF,10%,50V,X7R
GND                      C3_IV1           2        CAP_AAI_0402-AAI-1000PF,10%,50V,X7R
GND                      C3_IW            2        CAP_AAI_0402-AAI-4700PF,10%,50V,X7R
GND                      C3_IW1           2        CAP_AAI_0402-AAI-1000PF,10%,50V,X7R
GND                      C3_LU            2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C3_LV            2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C3_LW            2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C3_OR            2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C3_R2D           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C3_RES           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C3_RPS           2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C3_SS            2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C3_SYNC          2        CAP_AAI_0603-AAI-47PF,5%,100V,C0G
GND                      C3_UU            2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C3_UV            2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C3_UW            2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C3_VB            2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C3_VB1           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C401_UP          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C402_UP          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C403_UP          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C404_UP          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C405_UP          2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C406_UP          2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C407_UP          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C40_MNTC         2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C40_RES          2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C42_MNTC         2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C45_PMIC         2        CAP_P_AAI_CASE-D8-SM-1-AAI-100UF,20%,35V,ELEC
GND                      C46_RES          2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C47              2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C4_0V9           2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C4_48CTRL        2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C4_4V6           2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C4_5VEXT         2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C4_CANA          2        CAP_AAI_0603-AAI-47PF,5%,100V,C0G
GND                      C4_CANB          2        CAP_AAI_0603-AAI-47PF,5%,100V,C0G
GND                      C4_FCCU          2        CAP_AAI_0603-1-AAI-1UF,10%,25V,X7R
GND                      C4_LU            2        CAP_AAI_0402-1-AAI-0.1UF,10%,50V,X7R
GND                      C4_LV            2        CAP_AAI_0402-1-AAI-0.1UF,10%,50V,X7R
GND                      C4_LW            2        CAP_AAI_0402-1-AAI-0.1UF,10%,50V,X7R
GND                      C4_PMIC          2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C4_R2D           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C4_RES           2        CAP_AAI_0805-AAI-2.2UF,10%,25V,X7R
GND                      C4_RPS           2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C4_SS            2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C4_SYNC          2        CAP_AAI_0603-AAI-47PF,5%,100V,C0G
GND                      C4_UU            2        CAP_AAI_0402-1-AAI-0.1UF,10%,50V,X7R
GND                      C4_UV            2        CAP_AAI_0402-1-AAI-0.1UF,10%,50V,X7R
GND                      C4_UW            2        CAP_AAI_0402-1-AAI-0.1UF,10%,50V,X7R
GND                      C4_VB            2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C4_VB1           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C4_VPH           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C5_0V9           2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C5_12V           2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C5_4V6           2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C5_5VEXT         2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C5_AO            2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C5_CANA          1        CAP_AAI_0603-AAI-47PF,5%,100V,C0G
GND                      C5_CANB          1        CAP_AAI_0603-AAI-47PF,5%,100V,C0G
GND                      C5_CU            2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C5_CV            2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C5_CW            2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C5_FCCU          2        CAP_AAI_0603-1-AAI-1UF,10%,25V,X7R
GND                      C5_IU            2        CAP_AAI_0402-AAI-4700PF,10%,50V,X7R
GND                      C5_IU1           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C5_IV            2        CAP_AAI_0402-AAI-4700PF,10%,50V,X7R
GND                      C5_IV1           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C5_IW            2        CAP_AAI_0402-AAI-4700PF,10%,50V,X7R
GND                      C5_IW1           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C5_PMIC          2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C5_RES           2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C5_VB            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C6_12V           2        CAP_AAI_0805-AAI-0.22UF,10%,100V,X7R
GND                      C6_AO            2        CAP_AAI_0805-AAI-0.22UF,10%,100V,X7R
GND                      C6_CANA          2        CAP_AAI_0603-AAI-0.1UF,10%,50V,CER-X7R
GND                      C6_CANB          2        CAP_AAI_0603-AAI-0.1UF,10%,50V,CER-X7R
GND                      C6_CU            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C6_CV            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C6_CW            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C6_FCCU          2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C6_IU            2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C6_IV            2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C6_IW            2        CAP_AAI_0402-AAI-0.01UF,10%,50V,X7R
GND                      C6_PMIC          2        CAP_AAI_0805-3-AAI-4.7UF,10%,16V,X7R
GND                      C6_RPS           2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C70_MNTC         2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C70_PMON         2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C72_MNTC         2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C7_0V9           2        CAP_AAI_0402-1-AAI-0.1UF,10%,50V,X7R
GND                      C7_12V           2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C7_4V6           2        CAP_AAI_0402-1-AAI-0.1UF,10%,50V,X7R
GND                      C7_5VEXT         2        CAP_AAI_0402-1-AAI-0.1UF,10%,50V,X7R
GND                      C7_AO            2        CAP_AAI_1206-AAI-10UF,10%,25V,X7R
GND                      C7_CANA          1        CAP_AAI_0603-AAI-4700PF,10%,100V,X7R
GND                      C7_CANB          1        CAP_AAI_0603-AAI-4700PF,10%,100V,X7R
GND                      C7_FCCU          1        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C7_PMIC          2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C7_RPS           2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C7_SYNC          2        CAP_AAI_0603-AAI-4700PF,10%,100V,X7R
GND                      C7_VB            2        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C8_12V           2        CAP_AAI_0603-AAI-100PF,5%,100V,C0G
GND                      C8_AO            2        CAP_AAI_0603-AAI-100PF,5%,100V,C0G
GND                      C8_CANA          2        CAP_AAI_0603-AAI-0.1UF,10%,50V,CER-X7R
GND                      C8_CANB          2        CAP_AAI_0603-AAI-0.1UF,10%,50V,CER-X7R
GND                      C8_FCCU          1        CAP_AAI_0402-2-AAI-0.1UF,10%,16V,X7R
GND                      C8_IU            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C8_IV            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C8_IW            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C9_12V           2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C9_AO            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C9_FCCU          2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C9_IU            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C9_IU1           2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C9_IV            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C9_IV1           2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C9_IW            2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      C9_IW1           2        CAP_AAI_0402-AAI-100PF,5%,50V,C0G
GND                      CB1_EMC          2        CAP_P_AAI_10.0X10.0-SM-AAI-47UF,20%,80V,ELEC
GND                      CB2_EMC          2        CAP_P_AAI_10.0X10.0-SM-AAI-47UF,20%,80V,ELEC
GND                      D11_MNTC         A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D1_12VAUX        K        DIODE_SCHOT_AAI_DO-219AD-AAI-V2PM12
GND                      D1_4VLO          K        DIODE_SCHOT_AAI_DO-219AD-AAI-V2PM12
GND                      D1_4VUP          K        DIODE_SCHOT_AAI_DO-219AD-AAI-V2PM12
GND                      D1_CANA          3        DIO_DUAL_BIDIR_ESD_3P_AAI_SOT23-AAI-SZNUP3105LT
GND                      D1_CANB          3        DIO_DUAL_BIDIR_ESD_3P_AAI_SOT23-AAI-SZNUP3105LT
GND                      D1_MNTC          A        DIODE_TVS_UNI_AAI_DO-221AC-AAI-TPSMA6L5.0A
GND                      D201             A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D201_UP          A        DIODE_SCHOT_AAI_SMA-AAI-NRVBA340T3G
GND                      D202             A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D203             A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D20_RES          A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D21_MNTC         A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D21_RES          A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D2_ADI           A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D2_EMO           A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D2_LIN           1        DIODE_TVS_BI_AAI_DO214AC-AAI-SMAJ48CA-Q
GND                      D30_RES          A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D31_MNTC         A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D31_RES          A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D401_UP          2        DIODE_TVS_BI_AAI_SLP1006P2T-AAI-RCLAMP0531TQTCT
GND                      D402_UP          2        DIODE_TVS_BI_AAI_SLP1006P2T-AAI-RCLAMP0531TQTCT
GND                      D403_UP          2        DIODE_TVS_BI_AAI_SLP1006P2T-AAI-RCLAMP0531TQTCT
GND                      D404_UP          2        DIODE_TVS_BI_AAI_SLP1006P2T-AAI-RCLAMP0531TQTCT
GND                      D405_UP          2        DIODE_TVS_BI_AAI_SLP1006P2T-AAI-RCLAMP0531TQTCT
GND                      D406_UP          2        DIODE_TVS_BI_AAI_SLP1006P2T-AAI-RCLAMP0531TQTCT
GND                      D41_MNTC         A        SUPPR_ESD_2P_AAI_SOD882-AAI-PESD5V0X1UALD
GND                      D7_SYNC          1        DIODE_TVS_BI_AAI_DO214AC-AAI-SMAJ48CA-Q
GND                      D8_SYNC          1        DIODE_TVS_BI_AAI_DO214AC-AAI-SMAJ48CA-Q
GND                      GND0             1        TP_5000_TP-5021-TH-BASE
GND                      GND1             1        TP_5000_TP-5021-TH-BASE
GND                      GND2             1        TP_5000_TP-5021-TH-BASE
GND                      GND3             1        TP_5000_TP-5021-TH-BASE
GND                      J0100_COAX       2        CON_M1RT_COAX_4MT_TH_AAI_M-RT-TH-AAI-AMS29A-40MZ5-Z
GND                      J0100_COAX       3        CON_M1RT_COAX_4MT_TH_AAI_M-RT-TH-AAI-AMS29A-40MZ5-Z
GND                      J0100_COAX       4        CON_M1RT_COAX_4MT_TH_AAI_M-RT-TH-AAI-AMS29A-40MZ5-Z
GND                      J0100_COAX       5        CON_M1RT_COAX_4MT_TH_AAI_M-RT-TH-AAI-AMS29A-40MZ5-Z
GND                      J1               C1       CON_M48ST_Q_TH_AAI_M-ST-TH-AAI-10-910-001518
GND                      J1               D2       CON_M48ST_Q_TH_AAI_M-ST-TH-AAI-10-910-001518
GND                      J1               D4       CON_M48ST_Q_TH_AAI_M-ST-TH-AAI-10-910-001518
GND                      J1               J2       CON_M48ST_Q_TH_AAI_M-ST-TH-AAI-10-910-001518
GND                      J1               K1       CON_M48ST_Q_TH_AAI_M-ST-TH-AAI-10-910-001518
GND                      J1               K2       CON_M48ST_Q_TH_AAI_M-ST-TH-AAI-10-910-001518
GND                      J1               K3       CON_M48ST_Q_TH_AAI_M-ST-TH-AAI-10-910-001518
GND                      J1               K4       CON_M48ST_Q_TH_AAI_M-ST-TH-AAI-10-910-001518
GND                      J1               L3       CON_M48ST_Q_TH_AAI_M-ST-TH-AAI-10-910-001518
GND                      J1_HVIL          3        CON_M2RT_S2MT_SM_AAI_M-RT-SM-AAI-5023520200
GND                      J1_HVIL          4        CON_M2RT_S2MT_SM_AAI_M-RT-SM-AAI-5023520200
GND                      J401             6        CON_M6ST_S_TH_M-ST-TH-HTSW-103-07-L-D
GND                      J402_UP          10       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          16       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          22       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          28       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          34       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          40       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          46       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          52       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          56       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          59       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          60       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          61       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          62       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          63       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J402_UP          64       CON_M60ST_D4MT_SM1_M-ST-SM-QTH-030-01-L-D-A
GND                      J403_UP          3        CON_M10ST_D_SM1_M-ST-SM-FTSH-105-01-L-DV-K-A-P
GND                      J403_UP          5        CON_M10ST_D_SM1_M-ST-SM-FTSH-105-01-L-DV-K-A-P
GND                      J403_UP          9        CON_M10ST_D_SM1_M-ST-SM-FTSH-105-01-L-DV-K-A-P
GND                      J405_UP          3        CON_M10RT_D_TH1_M-RT-TH-SHF-105-01-L-D-RA
GND                      J405_UP          5        CON_M10RT_D_TH1_M-RT-TH-SHF-105-01-L-D-RA
GND                      J405_UP          9        CON_M10RT_D_TH1_M-RT-TH-SHF-105-01-L-D-RA
GND                      L10_MNTC         2        IND_AAI_0603-AAI-FERR-2KOHM-25%-0.2A
GND                      L20_MNTC         2        IND_AAI_0603-AAI-FERR-2KOHM-25%-0.2A
GND                      L2_EMC           2        FERRITE_BEAD_AAI_1812-AAI-100-OHM-25%-8A-0.006OHM
GND                      L30_MNTC         2        IND_AAI_0603-AAI-FERR-2KOHM-25%-0.2A
GND                      L40_MNTC         2        IND_AAI_0603-AAI-FERR-2KOHM-25%-0.2A
GND                      Q1_ADI           2        TRA_SINGLE_NPN_3P1_AAI_SOT323-AAI-PMSTA42
GND                      Q1_EMO           2        TRA_SINGLE_NPN_3P1_AAI_SOT323-AAI-PMSTA42
GND                      Q1_SS            2        TRA_MOSFET_NCHN_3P6_AAI_SOT323-AAI-NX3008NBKW
GND                      Q201_UP          4        TRA_MOSFET_NCHN_8P10_DFN2020-THICKSTNCL-PMPB12UNEA
GND                      Q201_UP          8        TRA_MOSFET_NCHN_8P10_DFN2020-THICKSTNCL-PMPB12UNEA
GND                      Q403_UP          2        TRA_MOSFET_NCHN_3P6_AAI_SOT323-AAI-NX3008NBKW
GND                      R0102_PHY        2        RES_AAI_0402-AAI-4.7K,1%,1/16W,TK
GND                      R0104_PHY        2        RES_AAI_0402-AAI-4.7K,1%,1/16W,TK
GND                      R0106_PHY        2        RES_AAI_0402-AAI-4.7K,1%,1/16W,TK
GND                      R0108_PHY        2        RES_AAI_0402-AAI-4.7K,1%,1/16W,TK
GND                      R0112_PHY        2        RES_AAI_0402-AAI-4.7K,1%,1/16W,TK
GND                      R0122_PHY        2        RES_AAI_0402-AAI-4.7K,1%,1/16W,TK
GND                      R0134_PHY        1        RES_AAI_0402-AAI-6.04K,1%,1/10W,TK
GND                      R0135_PHY        2        RES_AAI_0402-AAI-4.7K,1%,1/16W,TK
GND                      R0136_PHY        1        RES_AAI_0402-AAI-0,0%,1/10W,TK
GND                      R0137_PHY        2        RES_AAI_0402-AAI-0,0%,1/10W,TK
GND                      R0138_PHY        2        RES_AAI_0402-AAI-0,0%,1/10W,TK
GND                      R101_BLK_PMIC    2        RES_AAI_0603-AAI-1.24K,0.1%,1/10W,MF
GND                      R101_R2D         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R102_BLK_PMIC    2        RES_AAI_0402-AAI-1.8K,0.1%,1/16W,TF
GND                      R103_R2D         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R105_R2D         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R107_R2D         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R10_CU           2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R10_CV           2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R10_CW           2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R10_RES          2        RES_AAI_0603-AAI-10K,0.1%,1/10W,TF
GND                      R114_R2D         1        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R115_R2D         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R11_PU1          2        RES_AAI_0402-AAI-200K,1%,1/10W,TK
GND                      R11_PV1          2        RES_AAI_0402-AAI-200K,1%,1/10W,TK
GND                      R11_PW1          2        RES_AAI_0402-AAI-200K,1%,1/10W,TK
GND                      R12_PMIC         2        RES_AAI_0402-AAI-2K,0.1%,1/16W,TF
GND                      R13_PMON         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R15_PMON         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R18_PMON         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R1_12VAUX        2        RES_AAI_1206-AAI-1K,1%,3/4W,TK
GND                      R1_4VLO          2        RES_AAI_1206-AAI-1K,1%,3/4W,TK
GND                      R1_4VUP          2        RES_AAI_1206-AAI-1K,1%,3/4W,TK
GND                      R1_FCCU          2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R1_IU1           2        RES_AAI_0508-AAI-0.005,1%,1W,MF
GND                      R1_IV1           2        RES_AAI_0508-AAI-0.005,1%,1W,MF
GND                      R1_IW1           2        RES_AAI_0508-AAI-0.005,1%,1W,MF
GND                      R1_SS            2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R202_UP          2        RES_AAI_0402-AAI-0,0%,1/10W,TK
GND                      R203_UP          2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R20_VB           2        RES_AAI_0402-AAI-1M,1%,1/10W,TK
GND                      R213             2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R214             2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R215             2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R216             2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R218             2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R220             2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R221             2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R23_PMON         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R28_VB           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R2_0V9           2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R2_12V           2        RES_AAI_0402-AAI-90.9K,1%,0.1W,TK
GND                      R2_48CTRL        2        RES_AAI_0402-AAI-10K,0.1%,1/16W,TF
GND                      R2_4V6           2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R2_5VEXT         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R2_ADI           2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R2_AO            2        RES_AAI_0402-AAI-90.9K,1%,0.1W,TK
GND                      R2_CU            2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R2_CV            2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R2_CW            2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R2_EMO           2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R2_IU            2        RES_AAI_0402-AAI-34.8K,1%,1/10W,TK
GND                      R2_IU1           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R2_IV            2        RES_AAI_0402-AAI-34.8K,1%,1/10W,TK
GND                      R2_IV1           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R2_IW            2        RES_AAI_0402-AAI-34.8K,1%,1/10W,TK
GND                      R2_IW1           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R2_MNTC          2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R2_PU1           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R2_PV1           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R2_PW1           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R2_SS            2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R2_VB            2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R2_VB1           2        RES_AAI_0402-AAI-10K,0.1%,1/16W,TF
GND                      R33_PMON         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R35_PMON         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R38_PMON         2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R38_VB           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R3_CU            2        RES_AAI_0402-AAI-2.87K,1%,1/10W,TK
GND                      R3_CV            2        RES_AAI_0402-AAI-2.87K,1%,1/10W,TK
GND                      R3_CW            2        RES_AAI_0402-AAI-2.87K,1%,1/10W,TK
GND                      R3_FCCU          2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R3_SS            2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R40_PMIC         2        RES_AAI_0402-AAI-4.99K,1%,1/16,TK
GND                      R414_UP          2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R443_UP          2        RES_AAI_0402-AAI-100,1%,1/16W,TK
GND                      R444_UP          2        RES_AAI_0402-AAI-1K,1%,1/10W,MF
GND                      R4_HVIL          2        RES_AAI_0805-AAI-1M,1%,1/8W,TK
GND                      R4_SS            2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R5_12V           2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R5_48CTRL        2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R5_AO            2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R5_CANA          2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R5_CANB          2        RES_AAI_0402-AAI-10K,1%,1/10W,TK
GND                      R5_IU1           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
GND                      R5_IV1           2        RES_AAI_0402-AAI-100K,1%,1/10W,TK
